,price,neighbourhood_cleansed,latitude,longitude,room_type,bedrooms,bathrooms_number,accommodates,host_is_superhost,host_listings_count,host_response_rate,review_scores_rating,review_scores_cleanliness,number_of_reviews,reviews_per_month,minimum_nights,availability_365,instant_bookable,Shared_bath_status,host_tenure_years,amenities_count,region_geo,region_median_price,above_local_median
11678,,Prenzlauer Berg Süd,52.53605024790803,13.43024466186762,Entire home/apt,1.0,1.0,2,False,2.0,,4.67,4.33,3,0.24,10,0,False,False,9.0,36.0,Prenzlauer Berg Süd,125.0,False
11679,64.0,Reuterstraße,52.48244,13.43729,Private room,1.0,1.0,3,False,1.0,,,,0,,93,365,False,True,4.0,13.0,Reuterstraße,90.0,False
11680,182.0,Frankfurter Allee Süd FK,52.51175,13.45683,Entire home/apt,1.0,1.5,4,True,1.0,0%,4.96,4.96,23,1.67,3,34,False,False,1.0,25.0,Frankfurter Allee Süd FK,108.0,True
11681,134.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,2,False,8.0,95%,4.78,4.8,148,12.83,1,323,True,False,1.0,37.0,Alexanderplatz,142.0,False
11682,136.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,2,False,8.0,95%,4.73,4.81,67,6.36,1,332,True,False,1.0,37.0,Alexanderplatz,142.0,False
11683,141.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,2,False,8.0,95%,4.67,5.0,3,0.28,1,312,True,False,1.0,38.0,Alexanderplatz,142.0,False
11684,147.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,2,False,8.0,95%,3.33,5.0,3,0.32,1,283,True,False,1.0,38.0,Alexanderplatz,142.0,True
11685,155.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,3,False,8.0,95%,4.94,4.94,31,2.91,1,313,True,False,1.0,37.0,Alexanderplatz,142.0,True
11686,149.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,2,False,8.0,95%,4.6,4.84,50,4.36,1,332,True,False,1.0,42.0,Alexanderplatz,142.0,True
11687,163.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,3,False,8.0,95%,4.76,4.84,121,10.84,1,333,True,False,1.0,44.0,Alexanderplatz,142.0,True
11688,188.0,Alexanderplatz,52.5285889,13.4091011,Entire home/apt,1.0,1.0,4,False,8.0,95%,4.77,4.88,26,2.45,1,308,True,False,1.0,45.0,Alexanderplatz,142.0,True
11689,441.0,Regierungsviertel,52.50758961519939,13.38625106960535,Entire home/apt,3.0,2.0,6,False,1.0,,,,0,,3,364,False,False,1.0,7.0,Regierungsviertel,159.0,True
11690,111.0,Schöneberg-Süd,52.48131414705134,13.35058532797891,Entire home/apt,2.0,1.0,3,False,19.0,97%,4.58,4.42,12,0.89,2,167,True,False,9.0,27.0,Schöneberg Südost,103.0,True
11691,65.0,Westend,52.515520381884215,13.263482657554578,Private room,1.0,1.0,2,False,1.0,70%,4.71,4.29,7,2.23,1,21,False,False,6.0,7.0,Westend,90.0,False
11692,84.0,Neuköllner Mitte/Zentrum,52.48131257623105,13.425089791224574,Entire home/apt,1.0,1.0,3,False,1.0,,,,0,,10,365,False,False,10.0,6.0,Neuköllner Mitte/Zentrum,93.0,False
11693,56.0,Schloßstr.,52.46445017789677,13.321747347188538,Private room,1.0,0.5,1,True,1.0,100%,4.9,4.88,60,6.84,1,67,False,True,8.0,22.0,Schloßstraße,95.0,False
11694,60.0,Halensee,52.49825009513972,13.28902708095093,Entire home/apt,1.0,1.0,1,False,2.0,100%,,,0,,92,323,True,False,8.0,21.0,Halensee,84.0,False
11695,154.0,Karl-Marx-Allee-Nord,52.52752052680199,13.423967560030627,Private room,1.0,1.0,2,False,5.0,100%,4.72,4.79,47,3.41,1,364,True,False,1.0,21.0,Karl-Marx-Allee Nord,102.0,True
11696,173.0,Prenzlauer Berg Süd,52.52919633833788,13.42551784525792,Private room,1.0,1.0,3,False,5.0,100%,4.92,4.86,106,8.07,1,360,True,False,1.0,19.0,Prenzlauer Berg Süd,125.0,True
11697,228.0,Alt  Treptow,52.49423,13.45747,Entire home/apt,2.0,1.0,4,False,10.0,96%,4.71,4.88,24,1.92,1,320,True,False,4.0,35.0,Alt-Treptow,94.0,True
11698,68.0,Grunewald,52.488701133677154,13.298425823450089,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,93,365,False,False,10.0,5.0,Grunewald,109.5,False
11699,41.0,Nord 1,52.616774164943216,13.30794165781583,Entire home/apt,3.0,1.0,2,False,1.0,,,,0,,92,358,False,False,5.0,6.0,Nord 1 - Frohnau/Hermsdorf,60.0,False
11700,,Prenzlauer Berg Ost,52.53632,13.43435,Entire home/apt,1.0,1.0,4,False,1.0,,,,0,,95,273,False,False,9.0,8.0,Prenzlauer Berg Ost,116.0,False
11701,316.0,Prenzlauer Berg Südwest,52.52936949999999,13.4094619,Entire home/apt,5.0,3.0,13,True,17.0,100%,4.86,4.89,36,2.59,1,241,True,False,9.0,44.0,Prenzlauer Berg Südwest,144.0,True
11702,113.0,Neue Kantstraße,52.5035618,13.3033082,Entire home/apt,1.0,1.0,4,False,1.0,100%,4.8,5.0,5,0.4,6,30,False,False,10.0,40.0,Altstadt Köpenick,113.0,False
11703,108.0,Moabit Ost,52.51925,13.34192,Entire home/apt,1.0,1.0,4,False,2.0,30%,4.5,4.5,4,0.29,1,335,False,False,4.0,9.0,Moabit Ost,87.0,True
11704,76.0,südliche Luisenstadt,52.49328,13.43166,Entire home/apt,0.0,1.0,2,False,319.0,60%,,,0,,92,298,True,False,4.0,26.0,Südliche Luisenstadt,101.0,False
11705,180.0,Brunnenstr. Süd,52.53879059999999,13.4031414,Entire home/apt,2.0,1.0,4,False,319.0,60%,,,0,,92,140,True,False,4.0,27.0,Brunnenstraße Süd,145.5,True
11706,106.0,Grunewald,52.4836317,13.2916152,Entire home/apt,1.0,1.0,2,False,319.0,60%,,,0,,92,0,True,False,4.0,25.0,Grunewald,109.5,False
11707,145.0,südliche Luisenstadt,52.4975838,13.4379759,Entire home/apt,1.0,1.0,2,False,319.0,60%,,,0,,92,142,True,False,4.0,25.0,Südliche Luisenstadt,101.0,True
11708,213.0,Alexanderplatz,52.52445890000001,13.3908876,Entire home/apt,1.0,1.0,2,False,319.0,60%,,,0,,92,140,True,False,4.0,27.0,Alexanderplatz,142.0,True
11709,320.0,Oberschöneweide,52.45281110986154,13.527981330688478,Entire home/apt,1.0,1.0,4,False,1.0,50%,5.0,4.5,2,0.15,2,364,False,False,1.0,34.0,Oberschöneweide,85.0,True
11710,60.0,Tempelhofer Vorstadt,52.49669715453383,13.39813168235916,Private room,1.0,1.0,2,True,1.0,100%,4.96,4.89,47,4.72,2,139,False,True,8.0,25.0,Tempelhofer Vorstadt,97.5,False
11711,,Regierungsviertel,52.512387456505664,13.383481330688491,Private room,1.0,4.0,2,False,22.0,97%,3.17,3.83,6,0.46,1,57,True,False,11.0,14.0,Regierungsviertel,159.0,False
11712,80.0,Brunnenstr. Nord,52.54204,13.3964,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,93,363,False,False,10.0,45.0,Brunnenstraße Nord,150.0,False
11713,73.0,Prenzlauer Berg Süd,52.53411,13.43465,Entire home/apt,1.0,1.0,2,True,2.0,100%,,,0,,92,176,False,False,10.0,30.0,Prenzlauer Berg Süd,125.0,False
11714,,Reuterstraße,52.49017,13.43022,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,5.0,7,0.52,3,0,False,False,6.0,8.0,Reuterstraße,90.0,False
11715,,Südliche Friedrichstadt,52.49634,13.4111,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,4.67,6,0.45,4,0,False,False,8.0,39.0,Südliche  Friedrichstadt,125.0,False
11716,198.0,Prenzlauer Berg Süd,52.53206969675362,13.431943473456192,Entire home/apt,2.0,1.0,4,False,16.0,99%,4.76,4.76,41,2.99,1,335,True,False,1.0,44.0,Prenzlauer Berg Süd,125.0,True
11717,133.0,Alexanderplatz,52.5062451,13.4163842,Entire home/apt,1.0,1.0,4,False,5.0,81%,4.24,4.5,34,2.52,1,298,True,False,5.0,33.0,Alexanderplatz,142.0,False
11718,98.0,Prenzlauer Berg Ost,52.53745,13.45864,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.93,4.9,30,2.39,2,246,False,False,6.0,50.0,Prenzlauer Berg Ost,116.0,False
11719,,Reuterstraße,52.49248084504266,13.429096363682104,Private room,,1.0,2,False,5.0,100%,4.33,4.33,3,0.22,3,0,False,True,11.0,6.0,Reuterstraße,90.0,False
11720,90.0,Köpenick-Süd,52.41864547909462,13.587526599444573,Entire home/apt,0.0,1.0,2,False,1.0,,,,0,,3,178,False,False,1.0,7.0,Köpenick Süd,68.0,True
11721,76.0,Regierungsviertel,52.51238812529,13.383538884655763,Private room,1.0,3.0,2,False,22.0,97%,3.9,4.16,77,5.66,1,64,True,True,11.0,14.0,Regierungsviertel,159.0,False
11722,,Schöneberg-Nord,52.49041665469737,13.350918365081789,Entire home/apt,2.0,1.0,4,False,1.0,100%,5.0,5.0,5,0.44,3,0,False,False,3.0,37.0,Schöneberg Nordost,85.0,False
11723,112.0,Regierungsviertel,52.51274596746591,13.384740022282276,Private room,1.0,3.0,4,False,22.0,97%,3.75,4.0,16,1.19,1,63,True,True,11.0,14.0,Regierungsviertel,159.0,False
11724,132.0,Regierungsviertel,52.51333,13.38288,Private room,1.0,3.0,6,False,22.0,97%,4.04,4.36,25,2.04,1,60,True,False,11.0,15.0,Regierungsviertel,159.0,False
11725,146.0,Friedenau,52.46905805681287,13.335729175626888,Entire home/apt,3.0,1.0,6,True,10.0,100%,4.79,4.86,57,4.3,1,334,False,False,2.0,43.0,Friedenau Ost,110.0,True
11726,100.0,Nord 1,52.6322300107405,13.293920047581196,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.91,5.0,34,2.54,2,336,False,False,8.0,44.0,Nord 1 - Frohnau/Hermsdorf,60.0,True
11727,102.0,Müggelheim,52.42503,13.67145,Entire home/apt,1.0,2.0,4,False,1.0,90%,4.5,4.33,6,0.45,3,212,False,False,12.0,42.0,Müggelheim,136.0,False
11728,317.0,Regierungsviertel,52.51229671274008,13.383560342327884,Private room,2.0,1.5,4,False,22.0,97%,,,0,,1,27,True,False,11.0,13.0,Regierungsviertel,159.0,True
11729,219.0,Alexanderplatz,52.52719860101806,13.394720842843643,Entire home/apt,2.0,1.5,6,True,1.0,100%,4.88,4.95,43,3.12,2,43,True,False,1.0,36.0,Alexanderplatz,142.0,True
11730,104.0,Tempelhofer Vorstadt,52.4917109,13.4017261,Entire home/apt,1.0,1.0,2,False,1.0,,4.88,4.88,8,0.62,7,0,False,False,12.0,36.0,Tempelhofer Vorstadt,97.5,True
11731,913.0,Zehlendorf  Nord,52.43928385474923,13.265531117413689,Entire home/apt,1.0,1.0,3,False,1.0,0%,,,0,,1,365,False,False,7.0,7.0,Zehlendorf Nord,84.0,True
11732,167.0,Prenzlauer Berg Nordwest,52.54888,13.4036,Entire home/apt,2.0,2.0,5,False,1.0,90%,5.0,4.9,10,0.91,6,9,False,False,12.0,46.0,Prenzlauer Berg Nordwest,97.0,True
11733,136.0,Alexanderplatz,52.5062451,13.4163842,Entire home/apt,1.0,1.0,5,False,5.0,81%,4.09,4.21,57,4.15,1,296,True,False,5.0,18.0,Alexanderplatz,142.0,False
11734,140.0,Alexanderplatz,52.5062451,13.4163842,Entire home/apt,1.0,1.0,6,False,5.0,81%,4.29,4.14,21,1.59,1,297,True,False,5.0,20.0,Alexanderplatz,142.0,False
11735,152.0,Alexanderplatz,52.5062451,13.4163842,Entire home/apt,1.0,1.0,7,False,5.0,81%,3.64,3.91,11,0.82,1,282,True,False,5.0,18.0,Alexanderplatz,142.0,True
11736,138.0,Tempelhofer Vorstadt,52.48577772255994,13.37609964760598,Private room,1.0,1.0,2,False,1.0,100%,5.0,5.0,5,0.87,1,70,False,True,8.0,8.0,Tempelhofer Vorstadt,97.5,True
11737,,Osloer Straße,52.55439407105389,13.383378013178522,Entire home/apt,1.0,1.0,2,False,185.0,100%,,,0,,92,60,True,False,6.0,27.0,Osloer Straße,85.0,False
11738,,Osloer Straße,52.55435680313797,13.38379892614578,Entire home/apt,1.0,1.0,2,False,185.0,100%,4.0,4.0,1,0.34,92,60,True,False,6.0,27.0,Osloer Straße,85.0,False
11739,,Osloer Straße,52.55633,13.38528,Entire home/apt,1.0,1.0,2,False,185.0,100%,,,0,,92,60,True,False,6.0,28.0,Osloer Straße,85.0,False
11740,,Osloer Straße,52.556641297922674,13.385466376071092,Entire home/apt,1.0,1.0,2,False,185.0,100%,,,0,,92,60,True,False,6.0,28.0,Osloer Straße,85.0,False
11741,254.0,Helmholtzplatz,52.54482052922873,13.41355941728471,Entire home/apt,5.0,1.0,9,False,13.0,100%,4.72,4.7,53,4.21,2,275,True,False,13.0,55.0,Helmholtzplatz,119.0,True
11742,,Alexanderplatz,52.52178,13.42602,Private room,,1.0,1,True,1.0,,4.91,4.73,11,0.83,1,0,False,True,3.0,27.0,Alexanderplatz,142.0,False
11743,246.0,Helmholtzplatz,52.54611,13.41398,Entire home/apt,5.0,1.0,9,False,13.0,100%,4.77,4.7,61,4.58,2,289,True,False,13.0,56.0,Helmholtzplatz,119.0,True
11744,80.0,Prenzlauer Berg Süd,52.53755518277924,13.428429270080072,Entire home/apt,1.0,1.0,4,False,1.0,100%,,,0,,100,365,False,False,4.0,9.0,Prenzlauer Berg Süd,125.0,False
11745,59.0,Rudow,52.4152046,13.5178791,Private room,1.0,1.0,2,True,3.0,100%,4.95,4.95,19,1.47,2,43,False,True,3.0,41.0,Rudow,72.0,False
11746,50.0,Brunnenstr. Süd,52.5350298,13.4004729,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,180,358,False,False,10.0,5.0,Brunnenstraße Süd,145.5,False
11747,56.0,Haselhorst,52.54355840869764,13.242945601462344,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,363,False,False,1.0,10.0,Haselhorst,236.5,False
11748,117.0,Alexanderplatz,52.53175666516341,13.378219865262508,Entire home/apt,2.0,1.0,4,True,1.0,100%,4.5,5.0,2,0.29,92,236,False,False,8.0,49.0,Alexanderplatz,142.0,False
11749,121.0,Reuterstraße,52.49032806193763,13.431234515344244,Entire home/apt,1.0,1.0,4,False,1.0,,4.46,4.38,13,1.83,3,272,True,False,3.0,41.0,Reuterstraße,90.0,True
11750,123.0,Südliche Friedrichstadt,52.49769808519826,13.40178697469722,Entire home/apt,1.0,1.0,5,False,3.0,100%,4.83,4.75,12,0.9,1,9,True,False,10.0,40.0,Südliche  Friedrichstadt,125.0,False
11751,108.0,Moabit West,52.52967830982958,13.33946194499731,Entire home/apt,1.0,1.0,3,True,3.0,100%,4.86,4.97,29,2.41,3,316,False,False,5.0,25.0,Moabit West,92.0,True
11752,,Volkspark Wilmersdorf,52.47885,13.32281,Entire home/apt,1.0,1.0,4,False,1.0,,5.0,4.0,1,0.11,1,0,False,False,1.0,6.0,Volkspark Wilmersdorf,89.0,False
11753,256.0,Prenzlauer Berg Ost,52.524177897507336,13.458458881522755,Entire home/apt,3.0,2.5,8,False,2.0,83%,,,0,,28,358,False,False,1.0,17.0,Prenzlauer Berg Ost,116.0,True
11754,174.0,Alexanderplatz,52.52445890000001,13.3908876,Entire home/apt,1.0,1.0,2,False,319.0,60%,,,0,,92,287,True,False,4.0,27.0,Alexanderplatz,142.0,True
11755,95.0,Schönholz/Wilhelmsruh/Rosenthal,52.58468917084118,13.36711667192127,Entire home/apt,2.0,1.0,5,False,1.0,,,,0,,92,364,False,False,7.0,33.0,Schönholz/Wilhelmsruh/Rosenthal,105.0,False
11756,151.0,Blankenburg/Heinersdorf/Märchenland,52.56044630747526,13.43011010515463,Entire home/apt,2.0,1.0,4,False,2.0,100%,4.75,4.54,24,2.34,60,277,True,False,2.0,41.0,Blankenburg/Heinersdorf/Märchenland,68.0,True
11757,64.0,Volkspark Wilmersdorf,52.49074,13.33429,Entire home/apt,1.0,1.0,1,False,3.0,70%,5.0,5.0,3,0.25,30,154,False,False,1.0,29.0,Volkspark Wilmersdorf,89.0,False
11758,,Dammvorstadt,52.45466,13.5799,Entire home/apt,3.0,1.0,4,False,1.0,,,,0,,92,365,False,False,8.0,5.0,Dammvorstadt,132.0,False
11759,110.0,Rixdorf,52.47411,13.45137,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.94,4.94,16,2.87,3,330,True,False,2.0,22.0,Rixdorf,88.5,True
11760,82.0,Rixdorf,52.472193883335656,13.45130804926157,Entire home/apt,1.0,1.0,1,False,1.0,,,,0,,3,104,False,False,4.0,30.0,Rixdorf,88.5,False
11761,68.0,Schloßstr.,52.464041706538026,13.327847506347684,Entire home/apt,1.0,1.0,2,False,1.0,,4.33,4.22,9,0.67,5,207,True,False,11.0,24.0,Schloßstraße,95.0,False
11762,46.0,Alexanderplatz,52.5263191395925,13.391348203526396,Entire home/apt,1.0,1.0,3,False,1.0,,,,0,,92,268,False,False,11.0,8.0,Alexanderplatz,142.0,False
11763,111.0,Alexanderplatz,52.51024659065206,13.42574708465576,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.96,4.89,28,2.13,28,162,False,False,11.0,47.0,Alexanderplatz,142.0,False
11764,66.0,Neu Lichtenberg,52.50295529683624,13.478519325773082,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.89,4.78,37,2.78,3,98,False,False,6.0,24.0,Neu-Lichtenberg,101.0,False
11765,162.0,Frankfurter Allee Nord,52.521308,13.453579,Entire home/apt,2.0,1.0,4,False,1.0,67%,5.0,5.0,3,0.24,4,19,False,False,9.0,21.0,Frankfurter Allee Nord,104.5,True
11766,,Tempelhofer Vorstadt,52.4965465,13.3803224,Private room,3.0,1.0,6,False,22.0,97%,4.0,3.83,6,0.45,1,41,True,False,11.0,16.0,Tempelhofer Vorstadt,97.5,False
11767,187.0,Schillerpromenade,52.48449211237355,13.422602263326846,Entire home/apt,2.0,1.5,5,True,1.0,100%,4.83,4.92,12,0.94,3,14,False,False,9.0,39.0,Schillerpromenade,98.5,True
11768,35.0,Prenzlauer Berg Nordwest,52.54832,13.40372,Private room,1.0,1.0,2,False,1.0,,,,0,,92,266,False,False,5.0,8.0,Prenzlauer Berg Nordwest,97.0,False
11769,85.0,südliche Luisenstadt,52.49698,13.44873,Entire home/apt,1.0,1.0,4,False,1.0,100%,,,0,,92,282,False,False,8.0,7.0,Südliche Luisenstadt,101.0,False
11770,171.0,Grunewald,52.49415,13.28656,Entire home/apt,3.0,1.5,6,True,2.0,100%,,,0,,92,327,False,False,8.0,12.0,Grunewald,109.5,True
11771,408.0,Brunnenstr. Süd,52.53264698007177,13.40492209404342,Entire home/apt,2.0,2.5,6,False,22.0,100%,,,0,,92,344,True,False,9.0,39.0,Brunnenstraße Süd,145.5,True
11772,205.0,Düsseldorfer Straße,52.49641295947952,13.310963248586388,Entire home/apt,2.0,2.0,4,False,22.0,100%,,,0,,92,359,True,False,9.0,9.0,Altstadt Köpenick,110.0,True
11773,70.0,Otto-Suhr-Allee,52.51527859999999,13.3095562,Entire home/apt,1.0,1.0,2,False,1.0,100%,5.0,5.0,1,0.2,92,357,False,False,10.0,46.0,Otto-Suhr-Allee/Kantstraße,104.0,False
11774,45.0,Südliche Friedrichstadt,52.49856759999999,13.401823,Entire home/apt,1.0,1.0,2,False,2.0,0%,,,0,,92,328,False,False,8.0,37.0,Südliche  Friedrichstadt,125.0,False
11775,113.0,Weißensee,52.55741,13.43196,Entire home/apt,2.0,1.0,2,False,1.0,,,,0,,92,365,False,False,1.0,5.0,Weißensee,94.5,True
11776,88.0,südliche Luisenstadt,52.49220124922083,13.438635687764409,Private room,0.0,1.0,2,True,2.0,100%,5.0,4.9,10,0.82,3,74,False,True,11.0,42.0,Südliche Luisenstadt,101.0,False
11777,35.0,Karl-Marx-Allee-Süd,52.51030067715373,13.448120477984828,Private room,1.0,1.0,2,False,337.0,56%,,,0,,30,365,False,False,2.0,22.0,Karl-Marx-Allee Süd,100.0,False
11778,83.0,Pankow Süd,52.55394,13.41692,Private room,1.0,1.0,2,True,11.0,100%,5.0,4.67,3,0.22,2,0,True,True,11.0,43.0,Pankow Süd,83.0,False
11779,177.0,Prenzlauer Berg Nordwest,52.54747980356869,13.410407533729565,Entire home/apt,1.0,1.0,2,False,1.0,100%,5.0,5.0,1,1.0,2,138,False,False,14.0,36.0,Prenzlauer Berg Nordwest,97.0,True
11780,81.0,Rummelsburger Bucht,52.50081,13.47444,Private room,1.0,1.0,2,True,2.0,100%,5.0,5.0,22,1.73,3,212,False,True,15.0,58.0,Rummelsburger Bucht,120.0,False
11781,45.0,Südliche Friedrichstadt,52.4996275179246,13.40116920018897,Entire home/apt,1.0,1.0,2,False,2.0,0%,,,0,,92,177,True,False,8.0,38.0,Südliche  Friedrichstadt,125.0,False
11782,61.0,Wedding Zentrum,52.54995,13.36759,Entire home/apt,2.0,1.0,5,False,4.0,100%,3.0,5.0,1,0.1,28,143,False,False,1.0,8.0,Wedding Zentrum,91.0,False
11783,,Brunnenstr. Süd,52.52885,13.39216,Private room,,1.0,2,False,1.0,,,,0,,92,161,False,False,6.0,9.0,Brunnenstraße Süd,145.5,False
11784,120.0,Prenzlauer Berg Süd,52.5340042,13.428148,Entire home/apt,2.0,1.0,4,False,4.0,,,,0,,92,236,False,False,13.0,35.0,Prenzlauer Berg Süd,125.0,False
11785,,Prenzlauer Berg Süd,52.5340042,13.428148,Entire home/apt,1.0,1.0,2,False,4.0,,,,0,,92,172,False,False,13.0,34.0,Prenzlauer Berg Süd,125.0,False
11786,60.0,Prenzlauer Berg Süd,52.53473007922547,13.42894561717105,Entire home/apt,1.0,1.5,2,False,4.0,,,,0,,92,262,False,False,13.0,33.0,Prenzlauer Berg Süd,125.0,False
11787,256.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,4,265,True,False,1.0,48.0,Brunnenstraße Süd,145.5,True
11788,227.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,0.17,7,265,True,False,1.0,48.0,Brunnenstraße Süd,145.5,True
11789,199.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,15,265,True,False,1.0,48.0,Brunnenstraße Süd,145.5,True
11790,147.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,29,265,True,False,1.0,48.0,Brunnenstraße Süd,145.5,True
11791,285.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,2,231,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11792,257.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,4,231,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11793,228.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,7,231,True,False,1.0,48.0,Brunnenstraße Süd,145.5,True
11794,200.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,15,231,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11795,144.0,Brunnenstr. Süd,52.5325515,13.388407,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,1.0,29,231,True,False,1.0,47.0,Brunnenstraße Süd,145.5,False
11796,311.0,Brunnenstr. Süd,52.532118033656445,13.388542142327887,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,0.14,2,178,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11797,,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,4,179,True,False,1.0,47.0,Brunnenstraße Süd,145.5,False
11798,249.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,0.29,7,178,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11799,218.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,15,178,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11800,160.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,29,178,True,False,1.0,47.0,Brunnenstraße Süd,145.5,True
11801,252.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,0.14,2,250,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11802,227.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,0.14,4,250,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11803,201.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,5.0,5.0,1,1.0,7,250,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11804,176.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,15,250,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11805,123.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,3,True,30.0,100%,,,0,,29,254,True,False,1.0,46.0,Brunnenstraße Süd,145.5,False
11806,248.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,1.0,1.0,2,True,30.0,100%,,,0,,2,265,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11807,223.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,4,265,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11808,198.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,7,265,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11809,174.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,15,265,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11810,129.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,5.0,5.0,1,0.29,29,265,True,False,1.0,46.0,Brunnenstraße Süd,145.5,False
11811,189.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,5.0,5.0,1,0.21,7,252,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11812,212.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,4,256,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11813,236.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,2,256,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11814,165.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,15,256,True,False,1.0,46.0,Brunnenstraße Süd,145.5,True
11815,117.0,Brunnenstr. Süd,52.5324052,13.3885636,Entire home/apt,0.0,1.0,2,True,30.0,100%,,,0,,29,256,True,False,1.0,46.0,Brunnenstraße Süd,145.5,False
